"","store","upc","week","move","price","profit","descrip","custcoun","Brand","wp","mks","csame","cdiff","Prod2","Prod3","Prod4","Prod5","Prod6","Prod7","Prod8","Prod9","Prod10","Prod11"
"4793",103,3410057528,110,13,0.04715278,16.27,"MILLER LITE BEER N.R",24711,34100,0.03948102,0.0005260815,6,4,0,0,0,0,0,0,1,0,0,0
"4794",103,3410057602,110,32,0.04715278,16.27,"MILLER LITE BEER",24711,34100,0.03948102,0.00129497,6,4,0,0,0,0,0,0,0,1,0,0
"4795",103,7336011341,110,11,0.04715278,17.45,"OLD STYLE BEER",24711,73360,0.03892462,0.0004451459,1,9,0,0,0,0,0,0,0,0,1,0
"4796",103,7336011751,110,41,0.04847222,19.71,"OLD STYLE BEER",24711,73360,0.03891835,0.00165918,1,9,0,0,0,0,0,0,0,0,0,1
"4797",103,1.82e+09,111,19,0.04847222,19.05,"BUDWEISER BEER",24464,18200,0.03923826,0.0007766514,1,9,0,0,0,0,0,0,0,0,0,0
"4798",103,1820011168,111,24,0.03642361,7.72,"BUDWEISER BEER",24464,18200,0.03361171,0.0009810334,1,9,1,0,0,0,0,0,0,0,0,0
"4799",103,3.41e+09,111,21,0.04847222,18.56,"MILLER LITE BEER",24464,34100,0.03947578,0.0008584042,6,4,0,1,0,0,0,0,0,0,0,0
"4800",103,3410000554,111,16,0.04013889,1.66,"MILLER GENUINE DRAFT",24464,34100,0.03947258,0.0006540222,6,4,0,0,1,0,0,0,0,0,0,0
"4801",103,3410017306,111,42,0.03815972,0.63,"MILLER GENUINE DRAFT",24464,34100,0.03791932,0.001716808,6,4,0,0,0,1,0,0,0,0,0,0
"4802",103,3410017505,111,96,0.04152778,2.44,"MILLER GEN DRFT LNNR",24464,34100,0.0405145,0.003924133,6,4,0,0,0,0,1,0,0,0,0,0
"4803",103,3410057306,111,48,0.03815972,0.63,"MILLER LITE BEER",24464,34100,0.03791932,0.001962067,6,4,0,0,0,0,0,1,0,0,0,0
"4804",103,3410057528,111,20,0.04715278,16.27,"MILLER LITE BEER N.R",24464,34100,0.03948102,0.0008175278,6,4,0,0,0,0,0,0,1,0,0,0
"4805",103,3410057602,111,19,0.04715278,16.27,"MILLER LITE BEER",24464,34100,0.03948102,0.0007766514,6,4,0,0,0,0,0,0,0,1,0,0
"4806",103,7336011341,111,15,0.04715278,17.45,"OLD STYLE BEER",24464,73360,0.03892462,0.0006131458,1,9,0,0,0,0,0,0,0,0,1,0
"4807",103,7336011751,111,35,0.04847222,19.71,"OLD STYLE BEER",24464,73360,0.03891835,0.001430674,1,9,0,0,0,0,0,0,0,0,0,1
"4808",103,1.82e+09,112,16,0.04847222,19.05,"BUDWEISER BEER",21245,18200,0.03923826,0.0007531184,1,9,0,0,0,0,0,0,0,0,0,0
"4809",103,1820011168,112,38,0.03642361,7.72,"BUDWEISER BEER",21245,18200,0.03361171,0.001788656,1,9,1,0,0,0,0,0,0,0,0,0
"4810",103,3.41e+09,112,17,0.04847222,18.56,"MILLER LITE BEER",21245,34100,0.03947578,0.0008001883,6,4,0,1,0,0,0,0,0,0,0,0
"4811",103,3410000554,112,11,0.04541667,13.08,"MILLER GENUINE DRAFT",21245,34100,0.03947617,0.0005177689,6,4,0,0,1,0,0,0,0,0,0,0
"4812",103,3410017306,112,51,0.03642361,4.09,"MILLER GENUINE DRAFT",21245,34100,0.03493389,0.002400565,6,4,0,0,0,1,0,0,0,0,0,0
"4813",103,3410017505,112,110,0.04152778,2.44,"MILLER GEN DRFT LNNR",21245,34100,0.0405145,0.005177689,6,4,0,0,0,0,1,0,0,0,0,0
"4814",103,3410057306,112,74,0.03642361,4.09,"MILLER LITE BEER",21245,34100,0.03493389,0.003483173,6,4,0,0,0,0,0,1,0,0,0,0
"4815",103,3410057528,112,13,0.04715278,16.27,"MILLER LITE BEER N.R",21245,34100,0.03948102,0.0006119087,6,4,0,0,0,0,0,0,1,0,0,0
"4816",103,3410057602,112,38,0.04159722,5.09,"MILLER LITE BEER",21245,34100,0.03947992,0.001788656,6,4,0,0,0,0,0,0,0,1,0,0
"4817",103,7336011341,112,11,0.04715278,17.45,"OLD STYLE BEER",21245,73360,0.03892462,0.0005177689,1,9,0,0,0,0,0,0,0,0,1,0
"4818",103,7336011751,112,22,0.04847222,19.71,"OLD STYLE BEER",21245,73360,0.03891835,0.001035538,1,9,0,0,0,0,0,0,0,0,0,1
"4819",103,1.82e+09,113,24,0.04847222,19.05,"BUDWEISER BEER",21630,18200,0.03923826,0.00110957,1,9,0,0,0,0,0,0,0,0,0,0
"4820",103,1820011168,113,28,0.03815972,2.82,"BUDWEISER BEER",21630,18200,0.03708362,0.001294498,1,9,1,0,0,0,0,0,0,0,0,0
"4821",103,3.41e+09,113,23,0.04847222,18.56,"MILLER LITE BEER",21630,34100,0.03947578,0.001063338,6,4,0,1,0,0,0,0,0,0,0,0
"4822",103,3410000554,113,21,0.04847222,18.56,"MILLER GENUINE DRAFT",21630,34100,0.03947578,0.0009708738,6,4,0,0,1,0,0,0,0,0,0,0
"4823",103,3410017306,113,50,0.03642361,4.09,"MILLER GENUINE DRAFT",21630,34100,0.03493389,0.002311604,6,4,0,0,0,1,0,0,0,0,0,0
"4824",103,3410017505,113,38,0.05125,20.94,"MILLER GEN DRFT LNNR",21630,34100,0.04051825,0.001756819,6,4,0,0,0,0,1,0,0,0,0,0
"4825",103,3410057306,113,69,0.03642361,4.09,"MILLER LITE BEER",21630,34100,0.03493389,0.003190014,6,4,0,0,0,0,0,1,0,0,0,0
"4826",103,3410057528,113,19,0.04715278,16.27,"MILLER LITE BEER N.R",21630,34100,0.03948102,0.0008784096,6,4,0,0,0,0,0,0,1,0,0,0
"4827",103,3410057602,113,57,0.04159722,5.09,"MILLER LITE BEER",21630,34100,0.03947992,0.002635229,6,4,0,0,0,0,0,0,0,1,0,0
"4828",103,7336011341,113,11,0.04715278,17.45,"OLD STYLE BEER",21630,73360,0.03892462,0.0005085529,1,9,0,0,0,0,0,0,0,0,1,0
"4829",103,7336011751,113,30,0.04847222,19.71,"OLD STYLE BEER",21630,73360,0.03891835,0.001386963,1,9,0,0,0,0,0,0,0,0,0,1
"4830",103,1.82e+09,114,18,0.04847222,19.05,"BUDWEISER BEER",21590,18200,0.03923826,0.0008337193,1,9,0,0,0,0,0,0,0,0,0,0
"4831",103,1820011168,114,20,0.03815972,2.82,"BUDWEISER BEER",21590,18200,0.03708362,0.0009263548,1,9,1,0,0,0,0,0,0,0,0,0
"4832",103,3.41e+09,114,23,0.04847222,18.56,"MILLER LITE BEER",21590,34100,0.03947578,0.001065308,6,4,0,1,0,0,0,0,0,0,0,0
"4833",103,3410000554,114,16,0.04847222,18.56,"MILLER GENUINE DRAFT",21590,34100,0.03947578,0.0007410838,6,4,0,0,1,0,0,0,0,0,0,0
"4834",103,3410017306,114,44,0.03815972,0.63,"MILLER GENUINE DRAFT",21590,34100,0.03791932,0.002037981,6,4,0,0,0,1,0,0,0,0,0,0
"4835",103,3410017505,114,28,0.05125,20.94,"MILLER GEN DRFT LNNR",21590,34100,0.04051825,0.001296897,6,4,0,0,0,0,1,0,0,0,0,0
"4836",103,3410057306,114,52,0.03815972,0.63,"MILLER LITE BEER",21590,34100,0.03791932,0.002408522,6,4,0,0,0,0,0,1,0,0,0,0
"4837",103,3410057528,114,56,0.038125,3.55,"MILLER LITE BEER N.R",21590,34100,0.03677156,0.002593793,6,4,0,0,0,0,0,0,1,0,0,0
"4838",103,3410057602,114,25,0.04715278,16.27,"MILLER LITE BEER",21590,34100,0.03948102,0.001157943,6,4,0,0,0,0,0,0,0,1,0,0
"4839",103,7336011341,114,18,0.04715278,17.45,"OLD STYLE BEER",21590,73360,0.03892462,0.0008337193,1,9,0,0,0,0,0,0,0,0,1,0
"4840",103,7336011751,114,28,0.04847222,19.71,"OLD STYLE BEER",21590,73360,0.03891835,0.001296897,1,9,0,0,0,0,0,0,0,0,0,1
"4841",103,1.82e+09,115,17,0.04847222,19.05,"BUDWEISER BEER",25695,18200,0.03923826,0.0006616073,1,9,0,0,0,0,0,0,0,0,0,0
"4842",103,1820011168,115,28,0.03642361,7.72,"BUDWEISER BEER",25695,18200,0.03361171,0.001089706,1,9,1,0,0,0,0,0,0,0,0,0
"4843",103,3.41e+09,115,40,0.04847222,18.56,"MILLER LITE BEER",25695,34100,0.03947578,0.001556723,6,4,0,1,0,0,0,0,0,0,0,0
"4844",103,3410000554,115,20,0.04847222,18.56,"MILLER GENUINE DRAFT",25695,34100,0.03947578,0.0007783615,6,4,0,0,1,0,0,0,0,0,0,0
"4845",103,3410017306,115,35,0.03815972,0.63,"MILLER GENUINE DRAFT",25695,34100,0.03791932,0.001362133,6,4,0,0,0,1,0,0,0,0,0,0
"4846",103,3410017505,115,26,0.05125,20.94,"MILLER GEN DRFT LNNR",25695,34100,0.04051825,0.00101187,6,4,0,0,0,0,1,0,0,0,0,0
"4847",103,3410057306,115,63,0.03815972,0.63,"MILLER LITE BEER",25695,34100,0.03791932,0.002451839,6,4,0,0,0,0,0,1,0,0,0,0
"4848",103,3410057528,115,56,0.038125,3.55,"MILLER LITE BEER N.R",25695,34100,0.03677156,0.002179412,6,4,0,0,0,0,0,0,1,0,0,0
"4849",103,3410057602,115,31,0.04715278,16.27,"MILLER LITE BEER",25695,34100,0.03948102,0.00120646,6,4,0,0,0,0,0,0,0,1,0,0
"4850",103,7336011341,115,22,0.04715278,17.45,"OLD STYLE BEER",25695,73360,0.03892462,0.0008561977,1,9,0,0,0,0,0,0,0,0,1,0
"4851",103,7336011751,115,22,0.04847222,19.71,"OLD STYLE BEER",25695,73360,0.03891835,0.0008561977,1,9,0,0,0,0,0,0,0,0,0,1
"4852",103,1.82e+09,116,7,0.04847222,19.05,"BUDWEISER BEER",19865,18200,0.03923826,0.0003523786,1,9,0,0,0,0,0,0,0,0,0,0
"4853",103,1820011168,116,42,0.03642361,7.72,"BUDWEISER BEER",19865,18200,0.03361171,0.002114271,1,9,1,0,0,0,0,0,0,0,0,0
"4854",103,3.41e+09,116,26,0.04847222,18.56,"MILLER LITE BEER",19865,34100,0.03947578,0.001308835,6,4,0,1,0,0,0,0,0,0,0,0
"4855",103,3410000554,116,7,0.04847222,18.56,"MILLER GENUINE DRAFT",19865,34100,0.03947578,0.0003523786,6,4,0,0,1,0,0,0,0,0,0,0
"4856",103,3410017306,116,83,0.03642361,4.09,"MILLER GENUINE DRAFT",19865,34100,0.03493389,0.004178203,6,4,0,0,0,1,0,0,0,0,0,0
"4857",103,3410017505,116,229,0.04152778,2.44,"MILLER GEN DRFT LNNR",19865,34100,0.0405145,0.01152781,6,4,0,0,0,0,1,0,0,0,0,0
"4858",103,3410057306,116,131,0.03642361,4.09,"MILLER LITE BEER",19865,34100,0.03493389,0.006594513,6,4,0,0,0,0,0,1,0,0,0,0
"4859",103,3410057528,116,22,0.04715278,16.27,"MILLER LITE BEER N.R",19865,34100,0.03948102,0.001107475,6,4,0,0,0,0,0,0,1,0,0,0
"4860",103,3410057602,116,29,0.04715278,16.27,"MILLER LITE BEER",19865,34100,0.03948102,0.001459854,6,4,0,0,0,0,0,0,0,1,0,0
"4861",103,7336011341,116,22,0.04715278,17.45,"OLD STYLE BEER",19865,73360,0.03892462,0.001107475,1,9,0,0,0,0,0,0,0,0,1,0
"4862",103,7336011751,116,25,0.04847222,19.71,"OLD STYLE BEER",19865,73360,0.03891835,0.001258495,1,9,0,0,0,0,0,0,0,0,0,1
"4863",103,1.82e+09,117,13,0.04847222,19.05,"BUDWEISER BEER",21527,18200,0.03923826,0.0006038928,1,9,0,0,0,0,0,0,0,0,0,0
"4864",103,1820011168,117,31,0.03743056,4.82,"BUDWEISER BEER",21527,18200,0.0356264,0.001440052,1,9,1,0,0,0,0,0,0,0,0,0
"4865",103,3.41e+09,117,19,0.04847222,18.56,"MILLER LITE BEER",21527,34100,0.03947578,0.0008826125,6,4,0,1,0,0,0,0,0,0,0,0
"4866",103,3410000554,117,13,0.04847222,18.56,"MILLER GENUINE DRAFT",21527,34100,0.03947578,0.0006038928,6,4,0,0,1,0,0,0,0,0,0,0
"4867",103,3410017306,117,47,0.03642361,4.09,"MILLER GENUINE DRAFT",21527,34100,0.03493389,0.002183305,6,4,0,0,0,1,0,0,0,0,0,0
"4868",103,3410017505,117,166,0.04152778,2.44,"MILLER GEN DRFT LNNR",21527,34100,0.0405145,0.007711246,6,4,0,0,0,0,1,0,0,0,0,0
"4869",103,3410057306,117,74,0.03642361,4.09,"MILLER LITE BEER",21527,34100,0.03493389,0.003437544,6,4,0,0,0,0,0,1,0,0,0,0
"4870",103,3410057528,117,13,0.04715278,16.27,"MILLER LITE BEER N.R",21527,34100,0.03948102,0.0006038928,6,4,0,0,0,0,0,0,1,0,0,0
"4871",103,3410057602,117,32,0.03979167,0.78,"MILLER LITE BEER",21527,34100,0.03948129,0.001486505,6,4,0,0,0,0,0,0,0,1,0,0
"4872",103,7336011341,117,18,0.0475,18.05,"OLD STYLE BEER",21527,73360,0.03892625,0.0008361592,1,9,0,0,0,0,0,0,0,0,1,0
"4873",103,7336011751,117,37,0.04847222,19.71,"OLD STYLE BEER",21527,73360,0.03891835,0.001718772,1,9,0,0,0,0,0,0,0,0,0,1
"4874",103,1.82e+09,118,28,0.04847222,19.05,"BUDWEISER BEER",21985,18200,0.03923826,0.001273596,1,9,0,0,0,0,0,0,0,0,0,0
"4875",103,1820011168,118,27,0.03642361,7.72,"BUDWEISER BEER",21985,18200,0.03361171,0.00122811,1,9,1,0,0,0,0,0,0,0,0,0
"4876",103,3.41e+09,118,15,0.04847222,18.56,"MILLER LITE BEER",21985,34100,0.03947578,0.0006822834,6,4,0,1,0,0,0,0,0,0,0,0
"4877",103,3410000554,118,6,0.04847222,18.56,"MILLER GENUINE DRAFT",21985,34100,0.03947578,0.0002729134,6,4,0,0,1,0,0,0,0,0,0,0
"4878",103,3410017306,118,34,0.03815972,0.63,"MILLER GENUINE DRAFT",21985,34100,0.03791932,0.001546509,6,4,0,0,0,1,0,0,0,0,0,0
"4879",103,3410017505,118,31,0.05125,20.94,"MILLER GEN DRFT LNNR",21985,34100,0.04051825,0.001410052,6,4,0,0,0,0,1,0,0,0,0,0
"4880",103,3410057306,118,49,0.03815972,0.63,"MILLER LITE BEER",21985,34100,0.03791932,0.002228792,6,4,0,0,0,0,0,1,0,0,0,0
"4881",103,3410057528,118,14,0.04715278,16.27,"MILLER LITE BEER N.R",21985,34100,0.03948102,0.0006367978,6,4,0,0,0,0,0,0,1,0,0,0
"4882",103,3410057602,118,66,0.038125,3.55,"MILLER LITE BEER",21985,34100,0.03677156,0.003002047,6,4,0,0,0,0,0,0,0,1,0,0
"4883",103,7336011341,118,12,0.04854167,19.81,"OLD STYLE BEER",21985,73360,0.03892556,0.0005458267,1,9,0,0,0,0,0,0,0,0,1,0
"4884",103,7336011751,118,35,0.04847222,19.71,"OLD STYLE BEER",21985,73360,0.03891835,0.001591995,1,9,0,0,0,0,0,0,0,0,0,1
"4885",103,1.82e+09,119,14,0.04847222,19.05,"BUDWEISER BEER",22777,18200,0.03923826,0.0006146551,1,9,0,0,0,0,0,0,0,0,0,0
"4886",103,1820011168,119,20,0.03642361,7.72,"BUDWEISER BEER",22777,18200,0.03361171,0.0008780788,1,9,1,0,0,0,0,0,0,0,0,0
"4887",103,3.41e+09,119,17,0.04847222,18.56,"MILLER LITE BEER",22777,34100,0.03947578,0.0007463669,6,4,0,1,0,0,0,0,0,0,0,0
"4888",103,3410000554,119,2,0.04847222,18.56,"MILLER GENUINE DRAFT",22777,34100,0.03947578,8.780788e-05,6,4,0,0,1,0,0,0,0,0,0,0
"4889",103,3410017306,119,39,0.03815972,0.63,"MILLER GENUINE DRAFT",22777,34100,0.03791932,0.001712254,6,4,0,0,0,1,0,0,0,0,0,0
"4890",103,3410017505,119,153,0.04152778,2.44,"MILLER GEN DRFT LNNR",22777,34100,0.0405145,0.006717303,6,4,0,0,0,0,1,0,0,0,0,0
"4891",103,3410057306,119,45,0.03815972,0.63,"MILLER LITE BEER",22777,34100,0.03791932,0.001975677,6,4,0,0,0,0,0,1,0,0,0,0
"4892",103,3410057528,119,7,0.04715278,16.27,"MILLER LITE BEER N.R",22777,34100,0.03948102,0.0003073276,6,4,0,0,0,0,0,0,1,0,0,0
"4893",103,3410057602,119,24,0.04715278,16.27,"MILLER LITE BEER",22777,34100,0.03948102,0.001053695,6,4,0,0,0,0,0,0,0,1,0,0
"4894",103,7336011341,119,15,0.04854167,19.81,"OLD STYLE BEER",22777,73360,0.03892556,0.0006585591,1,9,0,0,0,0,0,0,0,0,1,0
"4895",103,7336011751,119,20,0.04847222,19.71,"OLD STYLE BEER",22777,73360,0.03891835,0.0008780788,1,9,0,0,0,0,0,0,0,0,0,1
"4896",103,1.82e+09,120,17,0.04847222,19.05,"BUDWEISER BEER",22423,18200,0.03923826,0.0007581501,1,9,0,0,0,0,0,0,0,0,0,0
"4897",103,1820011168,120,37,0.03815972,2.82,"BUDWEISER BEER",22423,18200,0.03708362,0.001650091,1,9,1,0,0,0,0,0,0,0,0,0
"4898",103,3.41e+09,120,17,0.04847222,18.56,"MILLER LITE BEER",22423,34100,0.03947578,0.0007581501,6,4,0,1,0,0,0,0,0,0,0,0
"4899",103,3410000554,120,5,0.04847222,18.56,"MILLER GENUINE DRAFT",22423,34100,0.03947578,0.0002229853,6,4,0,0,1,0,0,0,0,0,0,0
"4900",103,3410017306,120,117,0.03642361,4.09,"MILLER GENUINE DRAFT",22423,34100,0.03493389,0.005217857,6,4,0,0,0,1,0,0,0,0,0,0
"4901",103,3410017505,120,191,0.04152778,2.44,"MILLER GEN DRFT LNNR",22423,34100,0.0405145,0.00851804,6,4,0,0,0,0,1,0,0,0,0,0
"4902",103,3410057306,120,121,0.03642361,4.09,"MILLER LITE BEER",22423,34100,0.03493389,0.005396245,6,4,0,0,0,0,0,1,0,0,0,0
"4903",103,3410057528,120,19,0.04715278,16.27,"MILLER LITE BEER N.R",22423,34100,0.03948102,0.0008473442,6,4,0,0,0,0,0,0,1,0,0,0
"4904",103,3410057602,120,50,0.04159722,5.09,"MILLER LITE BEER",22423,34100,0.03947992,0.002229853,6,4,0,0,0,0,0,0,0,1,0,0
"4905",103,7336011341,120,19,0.04854167,19.81,"OLD STYLE BEER",22423,73360,0.03892556,0.0008473442,1,9,0,0,0,0,0,0,0,0,1,0
"4906",103,7336011751,120,20,0.04847222,19.71,"OLD STYLE BEER",22423,73360,0.03891835,0.0008919413,1,9,0,0,0,0,0,0,0,0,0,1
"4907",103,1.82e+09,121,12,0.04847222,19.05,"BUDWEISER BEER",22074,18200,0.03923826,0.000543626,1,9,0,0,0,0,0,0,0,0,0,0
"4908",103,1820011168,121,36,0.03815972,2.82,"BUDWEISER BEER",22074,18200,0.03708362,0.001630878,1,9,1,0,0,0,0,0,0,0,0,0
"4909",103,3.41e+09,121,27,0.04847222,18.56,"MILLER LITE BEER",22074,34100,0.03947578,0.001223158,6,4,0,1,0,0,0,0,0,0,0,0
"4910",103,3410000554,121,10,0.04847222,18.56,"MILLER GENUINE DRAFT",22074,34100,0.03947578,0.0004530217,6,4,0,0,1,0,0,0,0,0,0,0
"4911",103,3410017306,121,105,0.03642361,4.09,"MILLER GENUINE DRAFT",22074,34100,0.03493389,0.004756727,6,4,0,0,0,1,0,0,0,0,0,0
"4912",103,3410017505,121,41,0.05125,20.94,"MILLER GEN DRFT LNNR",22074,34100,0.04051825,0.001857389,6,4,0,0,0,0,1,0,0,0,0,0
"4913",103,3410057306,121,102,0.03642361,4.09,"MILLER LITE BEER",22074,34100,0.03493389,0.004620821,6,4,0,0,0,0,0,1,0,0,0,0
"4914",103,3410057528,121,24,0.04715278,16.27,"MILLER LITE BEER N.R",22074,34100,0.03948102,0.001087252,6,4,0,0,0,0,0,0,1,0,0,0
"4915",103,3410057602,121,95,0.04159722,5.09,"MILLER LITE BEER",22074,34100,0.03947992,0.004303706,6,4,0,0,0,0,0,0,0,1,0,0
"4916",103,7336011341,121,15,0.04854167,19.81,"OLD STYLE BEER",22074,73360,0.03892556,0.0006795325,1,9,0,0,0,0,0,0,0,0,1,0
"4917",103,7336011751,121,17,0.04847222,19.71,"OLD STYLE BEER",22074,73360,0.03891835,0.0007701368,1,9,0,0,0,0,0,0,0,0,0,1
"4918",103,1.82e+09,122,19,0.04972222,19.94,"BUDWEISER BEER",20986,18200,0.03980761,0.0009053655,1,9,0,0,0,0,0,0,0,0,0,0
"4919",103,1820011168,122,30,0.03815972,4.42,"BUDWEISER BEER",20986,18200,0.03647306,0.001429524,1,9,1,0,0,0,0,0,0,0,0,0
"4920",103,3.41e+09,122,26,0.05,19.83,"MILLER LITE BEER",20986,34100,0.040085,0.001238921,6,4,0,1,0,0,0,0,0,0,0,0
"4921",103,3410000554,122,14,0.04986111,19.69,"MILLER GENUINE DRAFT",20986,34100,0.04004346,0.0006671114,6,4,0,0,1,0,0,0,0,0,0,0
"4922",103,3410017306,122,31,0.04163194,7.21,"MILLER GENUINE DRAFT",20986,34100,0.03863028,0.001477175,6,4,0,0,0,1,0,0,0,0,0,0
"4923",103,3410017505,122,36,0.05138889,21.02,"MILLER GEN DRFT LNNR",20986,34100,0.04058694,0.001715429,6,4,0,0,0,0,1,0,0,0,0,0
"4924",103,3410057306,122,31,0.04163194,5.98,"MILLER LITE BEER",20986,34100,0.03914235,0.001477175,6,4,0,0,0,0,0,1,0,0,0,0
"4925",103,3410057528,122,15,0.04965278,18.55,"MILLER LITE BEER N.R",20986,34100,0.04044219,0.0007147622,6,4,0,0,0,0,0,0,1,0,0,0
"4926",103,3410057602,122,37,0.048125,17.17,"MILLER LITE BEER",20986,34100,0.03986194,0.00176308,6,4,0,0,0,0,0,0,0,1,0,0
"4927",103,7336011341,122,12,0.04944444,19.83,"OLD STYLE BEER",20986,73360,0.03963961,0.0005718098,1,9,0,0,0,0,0,0,0,0,1,0
"4928",103,7336011751,122,22,0.04986111,20.38,"OLD STYLE BEER",20986,73360,0.03969942,0.001048318,1,9,0,0,0,0,0,0,0,0,0,1
"4929",103,1.82e+09,123,11,0.05263889,21.97,"BUDWEISER BEER",21974,18200,0.04107412,0.0005005916,1,9,0,0,0,0,0,0,0,0,0,0
"4930",103,1820011168,123,27,0.03815972,7.64,"BUDWEISER BEER",21974,18200,0.03524432,0.001228725,1,9,1,0,0,0,0,0,0,0,0,0
"4931",103,3.41e+09,123,16,0.05263889,21.97,"MILLER LITE BEER",21974,34100,0.04107412,0.0007281332,6,4,0,1,0,0,0,0,0,0,0,0
"4932",103,3410000554,123,18,0.05263889,21.97,"MILLER GENUINE DRAFT",21974,34100,0.04107412,0.0008191499,6,4,0,0,1,0,0,0,0,0,0,0
"4933",103,3410017306,123,33,0.04163194,1.33,"MILLER GENUINE DRAFT",21974,34100,0.04107824,0.001501775,6,4,0,0,0,1,0,0,0,0,0,0
"4934",103,3410017505,123,51,0.05541667,24.31,"MILLER GEN DRFT LNNR",21974,34100,0.04194488,0.002320925,6,4,0,0,0,0,1,0,0,0,0,0
"4935",103,3410057306,123,56,0.04163194,1.33,"MILLER LITE BEER",21974,34100,0.04107824,0.002548466,6,4,0,0,0,0,0,1,0,0,0,0
"4936",103,3410057528,123,21,0.05131944,19.95,"MILLER LITE BEER N.R",21974,34100,0.04108122,0.0009556749,6,4,0,0,0,0,0,0,1,0,0,0
"4937",103,3410057602,123,21,0.05131944,19.95,"MILLER LITE BEER",21974,34100,0.04108122,0.0009556749,6,4,0,0,0,0,0,0,0,1,0,0
"4938",103,7336011341,123,11,0.05131944,19.95,"OLD STYLE BEER",21974,73360,0.04108122,0.0005005916,1,9,0,0,0,0,0,0,0,0,1,0
"4939",103,7336011751,123,24,0.05263889,21.97,"OLD STYLE BEER",21974,73360,0.04107412,0.0010922,1,9,0,0,0,0,0,0,0,0,0,1
"4940",103,1.82e+09,124,11,0.05263889,21.97,"BUDWEISER BEER",22257,18200,0.04107412,0.0004942265,1,9,0,0,0,0,0,0,0,0,0,0
"4941",103,1820011168,124,20,0.04163194,1.33,"BUDWEISER BEER",22257,18200,0.04107824,0.0008985937,1,9,1,0,0,0,0,0,0,0,0,0
"4942",103,3.41e+09,124,20,0.05263889,21.97,"MILLER LITE BEER",22257,34100,0.04107412,0.0008985937,6,4,0,1,0,0,0,0,0,0,0,0
"4943",103,3410000554,124,6,0.05263889,21.97,"MILLER GENUINE DRAFT",22257,34100,0.04107412,0.0002695781,6,4,0,0,1,0,0,0,0,0,0,0
"4944",103,3410017306,124,53,0.03815972,7.64,"MILLER GENUINE DRAFT",22257,34100,0.03524432,0.002381273,6,4,0,0,0,1,0,0,0,0,0,0
"4945",103,3410017505,124,105,0.04430556,5.32,"MILLER GEN DRFT LNNR",22257,34100,0.0419485,0.004717617,6,4,0,0,0,0,1,0,0,0,0,0
"4946",103,3410057306,124,70,0.03815972,7.64,"MILLER LITE BEER",22257,34100,0.03524432,0.003145078,6,4,0,0,0,0,0,1,0,0,0,0
"4947",103,3410057528,124,7,0.05131944,19.95,"MILLER LITE BEER N.R",22257,34100,0.04108122,0.0003145078,6,4,0,0,0,0,0,0,1,0,0,0
"4948",103,3410057602,124,24,0.05131944,19.95,"MILLER LITE BEER",22257,34100,0.04108122,0.001078312,6,4,0,0,0,0,0,0,0,1,0,0
"4949",103,7336011341,124,10,0.05131944,19.95,"OLD STYLE BEER",22257,73360,0.04108122,0.0004492969,1,9,0,0,0,0,0,0,0,0,1,0
"4950",103,7336011751,124,16,0.05263889,21.97,"OLD STYLE BEER",22257,73360,0.04107412,0.000718875,1,9,0,0,0,0,0,0,0,0,0,1
"4951",103,1.82e+09,125,14,0.05263889,21.97,"BUDWEISER BEER",21447,18200,0.04107412,0.0006527719,1,9,0,0,0,0,0,0,0,0,0,0
"4952",103,1820011168,125,38,0.03815972,7.64,"BUDWEISER BEER",21447,18200,0.03524432,0.00177181,1,9,1,0,0,0,0,0,0,0,0,0
"4953",103,3.41e+09,125,18,0.05263889,21.97,"MILLER LITE BEER",21447,34100,0.04107412,0.0008392782,6,4,0,1,0,0,0,0,0,0,0,0
"4954",103,3410000554,125,10,0.05263889,21.97,"MILLER GENUINE DRAFT",21447,34100,0.04107412,0.0004662657,6,4,0,0,1,0,0,0,0,0,0,0
"4955",103,3410017306,125,71,0.03815972,7.64,"MILLER GENUINE DRAFT",21447,34100,0.03524432,0.003310486,6,4,0,0,0,1,0,0,0,0,0,0
"4956",103,3410017505,125,104,0.04430556,5.32,"MILLER GEN DRFT LNNR",21447,34100,0.0419485,0.004849163,6,4,0,0,0,0,1,0,0,0,0,0
"4957",103,3410057306,125,98,0.03815972,7.64,"MILLER LITE BEER",21447,34100,0.03524432,0.004569404,6,4,0,0,0,0,0,1,0,0,0,0
"4958",103,3410057528,125,13,0.05131944,19.95,"MILLER LITE BEER N.R",21447,34100,0.04108122,0.0006061454,6,4,0,0,0,0,0,0,1,0,0,0
"4959",103,3410057602,125,42,0.04159722,1.25,"MILLER LITE BEER",21447,34100,0.04107726,0.001958316,6,4,0,0,0,0,0,0,0,1,0,0
"4960",103,7336011341,125,11,0.05131944,19.95,"OLD STYLE BEER",21447,73360,0.04108122,0.0005128922,1,9,0,0,0,0,0,0,0,0,1,0
"4961",103,7336011751,125,21,0.05263889,21.97,"OLD STYLE BEER",21447,73360,0.04107412,0.0009791579,1,9,0,0,0,0,0,0,0,0,0,1
"4962",103,1.82e+09,126,19,0.05263889,21.97,"BUDWEISER BEER",21512,18200,0.04107412,0.000883228,1,9,0,0,0,0,0,0,0,0,0,0
"4963",103,1820011168,126,29,0.03815972,7.64,"BUDWEISER BEER",21512,18200,0.03524432,0.001348085,1,9,1,0,0,0,0,0,0,0,0,0
