"","store","upc","week","move","price","profit","descrip","custcoun","brand","wp","mks","csame","cdiff","Prod2","Prod3","Prod4","Prod5","Prod6","Prod7","Prod8","Prod9","Prod10","Prod11","summks","os","y","avg_price_product","pricediff_product","withingroupshare"
"6082",105,7336011341,123,15,0.0513194444444444,19.95,"OLD STYLE BEER",21062,73360,0.0410812152777778,0.000712183078530054,1,9,0,0,0,0,0,0,0,0,1,0,0.095828232503149,0.904171767496851,-7.14643961849206,0.0513194444444444,0,0.00743187117122974
"6083",105,7336011751,123,24,0.0526388888888889,21.97,"OLD STYLE BEER",21062,73360,0.041074125,0.00113949292564809,1,9,0,0,0,0,0,0,0,0,0,1,0.095828232503149,0.904171767496851,-6.67643598924632,0.0526388888888889,0,0.0118909938739676
"6084",105,1820000016,124,20,0.0526388888888889,21.97,"BUDWEISER BEER",22641,18200,0.041074125,0.000883353208780531,1,9,0,0,0,0,0,0,0,0,0,0,0.11012200102275,0.88987799897725,-6.9151145219459,0.0526388888888889,0,0.00802158697241651
"6085",105,1820011168,124,25,0.0416319444444444,1.33,"BUDWEISER BEER",22641,18200,0.0410782395833333,0.00110419151097566,1,9,1,0,0,0,0,0,0,0,0,0,0.11012200102275,0.88987799897725,-6.69197097063169,0.0416203703703704,1.15740740740736e-05,0.0100269837155206
"6086",105,3410000354,124,15,0.0526388888888889,21.97,"MILLER LITE BEER",22641,34100,0.041074125,0.000662514906585398,6,4,0,1,0,0,0,0,0,0,0,0,0.11012200102275,0.88987799897725,-7.20279659439768,0.0526388888888889,0,0.00601619022931238
"6087",105,3410000554,124,7,0.0526388888888889,21.97,"MILLER GENUINE DRAFT",22641,34100,0.041074125,0.000309173623073186,6,4,0,0,1,0,0,0,0,0,0,0,0.11012200102275,0.88987799897725,-7.96493664644458,0.0526388888888889,0,0.00280755544034578
"6088",105,3410017306,124,47,0.0381597222222222,7.64,"MILLER GENUINE DRAFT",22641,34100,0.0352443194444444,0.00207588004063425,6,4,0,0,0,1,0,0,0,0,0,0,0.11012200102275,0.88987799897725,-6.06069919378983,0.0381597222222222,0,0.0188507293851788
"6089",105,3410017505,124,57,0.0443055555555556,5.32,"MILLER GEN DRFT LNNR",22641,34100,0.0419485,0.00251755664502451,6,4,0,0,0,0,1,0,0,0,0,0,0.11012200102275,0.88987799897725,-5.86779552766534,0.0443055555555556,0,0.0228615228713871
"6090",105,3410057306,124,60,0.0381597222222222,7.64,"MILLER LITE BEER",22641,34100,0.0352443194444444,0.00265005962634159,6,4,0,0,0,0,0,1,0,0,0,0,0.11012200102275,0.88987799897725,-5.81650223327779,0.0381597222222222,0,0.0240647609172495
"6091",105,3410057528,124,4,0.0513194444444444,19.95,"MILLER LITE BEER N.R",22641,34100,0.0410812152777778,0.000176670641756106,6,4,0,0,0,0,0,0,1,0,0,0,0.11012200102275,0.88987799897725,-8.52455243438,0.0513194444444444,0,0.0016043173944833
"6092",105,3410057602,124,16,0.0513194444444444,19.95,"MILLER LITE BEER",22641,34100,0.0410812152777778,0.000706682567024425,6,4,0,0,0,0,0,0,0,1,0,0,0.11012200102275,0.88987799897725,-7.13825807326011,0.0513194444444444,0,0.00641726957793321
"6093",105,7336011341,124,20,0.0513194444444444,19.95,"OLD STYLE BEER",22641,73360,0.0410812152777778,0.000883353208780531,1,9,0,0,0,0,0,0,0,0,1,0,0.11012200102275,0.88987799897725,-6.9151145219459,0.0513194444444444,0,0.00802158697241651
"6094",105,7336011751,124,19,0.0526388888888889,21.97,"OLD STYLE BEER",22641,73360,0.041074125,0.000839185548341504,1,9,0,0,0,0,0,0,0,0,0,1,0.11012200102275,0.88987799897725,-6.96640781633345,0.0526388888888889,0,0.00762050762379569
"6095",105,1820000016,125,18,0.0526388888888889,21.97,"BUDWEISER BEER",20546,18200,0.041074125,0.000876082935851261,1,9,0,0,0,0,0,0,0,0,0,0,0.151938721522505,0.848061278477495,-6.87524741243455,0.0526388888888889,0,0.00576602808732661
"6096",105,1820011168,125,58,0.0381597222222222,7.64,"BUDWEISER BEER",20546,18200,0.0352443194444444,0.00282293390440962,1,9,1,0,0,0,0,0,0,0,0,0,0.151938721522505,0.848061278477495,-5.70517615978429,0.0381597222222222,0,0.0185794238369413
"6097",105,3410000354,125,22,0.0526388888888889,21.97,"MILLER LITE BEER",20546,34100,0.041074125,0.0010707680327071,6,4,0,1,0,0,0,0,0,0,0,0,0.151938721522505,0.848061278477495,-6.6745767169724,0.0526388888888889,0,0.00704736766228807
"6098",105,3410000554,125,11,0.0526388888888889,21.97,"MILLER GENUINE DRAFT",20546,34100,0.041074125,0.000535384016353548,6,4,0,0,1,0,0,0,0,0,0,0,0.151938721522505,0.848061278477495,-7.36772389753234,0.0526388888888889,0,0.00352368383114404
"6099",105,3410017306,125,52,0.0381597222222222,7.64,"MILLER GENUINE DRAFT",20546,34100,0.0352443194444444,0.00253090625912586,6,4,0,0,0,1,0,0,0,0,0,0,0.151938721522505,0.848061278477495,-5.81437545174929,0.0381597222222222,0,0.0166574144744991
"6100",105,3410017505,125,52,0.0443055555555556,5.32,"MILLER GEN DRFT LNNR",20546,34100,0.0419485,0.00253090625912586,6,4,0,0,0,0,1,0,0,0,0,0,0.151938721522505,0.848061278477495,-5.81437545174929,0.0443055555555556,0,0.0166574144744991
"6101",105,3410057306,125,73,0.0381597222222222,7.64,"MILLER LITE BEER",20546,34100,0.0352443194444444,0.003553003017619,6,4,0,0,0,0,0,1,0,0,0,0,0.151938721522505,0.848061278477495,-5.47515972918232,0.0381597222222222,0,0.0233844472430468
"6102",105,3410057528,125,3,0.0513194444444444,19.95,"MILLER LITE BEER N.R",20546,34100,0.0410812152777778,0.000146013822641877,6,4,0,0,0,0,0,0,1,0,0,0,0.151938721522505,0.848061278477495,-8.6670068816626,0.0513194444444444,0,0.000961004681221101
"6103",105,3410057602,125,40,0.0415972222222222,1.25,"MILLER LITE BEER",20546,34100,0.0410772569444444,0.00194685096855836,6,4,0,0,0,0,0,0,0,1,0,0,0.151938721522505,0.848061278477495,-6.07673971621678,0.0415972222222222,0,0.0128133957496147
"6104",105,7336011341,125,22,0.0513194444444444,19.95,"OLD STYLE BEER",20546,73360,0.0410812152777778,0.0010707680327071,1,9,0,0,0,0,0,0,0,0,1,0,0.151938721522505,0.848061278477495,-6.6745767169724,0.0513194444444444,0,0.00704736766228807
"6105",105,7336011751,125,18,0.0526388888888889,21.97,"OLD STYLE BEER",20546,73360,0.041074125,0.000876082935851261,1,9,0,0,0,0,0,0,0,0,0,1,0.151938721522505,0.848061278477495,-6.87524741243455,0.0526388888888889,0,0.00576602808732661
"6106",105,1820000016,126,22,0.0526388888888889,21.97,"BUDWEISER BEER",20583,18200,0.041074125,0.00106884322013312,1,9,0,0,0,0,0,0,0,0,0,0,0.0977251858019289,0.902274814198071,-6.73834218473801,0.0526388888888889,0,0.010937233952151
"6107",105,1820011168,126,61,0.0381597222222222,7.64,"BUDWEISER BEER",20583,18200,0.0352443194444444,0.00296361074673274,1,9,1,0,0,0,0,0,0,0,0,0,0.0977251858019289,0.902274814198071,-5.71851077392301,0.0381712962962963,-1.15740740740736e-05,0.0303259668673277
"6108",105,3410000354,126,20,0.0526388888888889,21.97,"MILLER LITE BEER",20583,34100,0.041074125,0.000971675654666472,6,4,0,1,0,0,0,0,0,0,0,0,0.0977251858019289,0.902274814198071,-6.83365236454233,0.0526388888888889,0,0.00994293995650089
"6109",105,3410000554,126,19,0.0526388888888889,21.97,"MILLER GENUINE DRAFT",20583,34100,0.041074125,0.000923091871933149,6,4,0,0,1,0,0,0,0,0,0,0,0.0977251858019289,0.902274814198071,-6.88494565892988,0.0526388888888889,0,0.00944579295867585
"6110",105,3410017306,126,33,0.0416319444444444,1.33,"MILLER GENUINE DRAFT",20583,34100,0.0410782395833333,0.00160326483019968,6,4,0,0,0,1,0,0,0,0,0,0,0.0977251858019289,0.902274814198071,-6.33287707662985,0.0416319444444444,0,0.0164058509282265
"6111",105,3410017505,126,13,0.0554166666666667,24.31,"MILLER GEN DRFT LNNR",20583,34100,0.041944875,0.000631589175533207,6,4,0,0,0,0,1,0,0,0,0,0,0.0977251858019289,0.902274814198071,-7.26443528063479,0.0537654320987654,0.00165123456790123,0.00646291097172558
"6112",105,3410057306,126,37,0.0416319444444444,1.33,"MILLER LITE BEER",20583,34100,0.0410782395833333,0.00179759996113297,6,4,0,0,0,0,0,1,0,0,0,0,0.0977251858019289,0.902274814198071,-6.2184667254521,0.0416319444444444,0,0.0183944389195267
"6113",105,3410057528,126,6,0.0513194444444444,19.95,"MILLER LITE BEER N.R",20583,34100,0.0410812152777778,0.000291502696399942,6,4,0,0,0,0,0,0,1,0,0,0,0.0977251858019289,0.902274814198071,-8.03762516886827,0.0513194444444444,0,0.00298288198695027
"6114",105,3410057602,126,17,0.0513194444444444,19.95,"MILLER LITE BEER",20583,34100,0.0410812152777778,0.000825924306466501,6,4,0,0,0,0,0,0,0,1,0,0,0.0977251858019289,0.902274814198071,-6.99617129404011,0.0513194444444444,0,0.00845149896302576
"6115",105,7336011341,126,12,0.0513194444444444,19.95,"OLD STYLE BEER",20583,73360,0.0410812152777778,0.000583005392799883,1,9,0,0,0,0,0,0,0,0,1,0,0.0977251858019289,0.902274814198071,-7.34447798830833,0.0513194444444444,0,0.00596576397390054
"6116",105,7336011751,126,31,0.0526388888888889,21.97,"OLD STYLE BEER",20583,73360,0.041074125,0.00150609726473303,1,9,0,0,0,0,0,0,0,0,0,1,0.0977251858019289,0.902274814198071,-6.39539743361118,0.0526388888888889,0,0.0154115569325764
"6117",105,1820000016,127,13,0.0520833333333333,21.14,"BUDWEISER BEER",22908,18200,0.0410729166666667,0.000567487340667016,1,9,0,0,0,0,0,0,0,0,0,0,0.0778651447013141,0.922134855298686,-7.39322831381259,0.0521296296296296,-4.62962962962943e-05,0.00728807918926834
"6118",105,1820011168,127,34,0.0416319444444444,1.33,"BUDWEISER BEER",22908,18200,0.0410782395833333,0.00148419766020604,1,9,1,0,0,0,0,0,0,0,0,0,0.0778651447013141,0.922134855298686,-6.43181714665796,0.0416319444444444,0,0.0190611301873172
"6119",105,3410000354,127,22,0.0520833333333333,21.14,"MILLER LITE BEER",22908,34100,0.0410729166666667,0.000960363191898027,6,4,0,1,0,0,0,0,0,0,0,0,0.0778651447013141,0.922134855298686,-6.86713521791581,0.0520987654320988,-1.54320987654291e-05,0.0123336724741464
"6120",105,3410000554,127,17,0.0519444444444444,20.93,"MILLER GENUINE DRAFT",22908,34100,0.0410724722222222,0.000742098830103021,6,4,0,0,1,0,0,0,0,0,0,0,0.0778651447013141,0.922134855298686,-7.12496432721791,0.0520524691358025,-0.000108024691358025,0.0095305650936586
"6121",105,3410017306,127,42,0.0416319444444444,1.33,"MILLER GENUINE DRAFT",22908,34100,0.0410782395833333,0.00183342063907805,6,4,0,0,0,1,0,0,0,0,0,0,0.0778651447013141,0.922134855298686,-6.22050805299076,0.0416319444444444,0,0.0235461019960977
"6122",105,3410017505,127,19,0.0551388888888889,23.92,"MILLER GEN DRFT LNNR",22908,34100,0.0419496666666667,0.000829404574821023,6,4,0,0,0,0,1,0,0,0,0,0,0.0778651447013141,0.922134855298686,-7.01373869210768,0.0550154320987654,0.000123456790123454,0.0106518080458537
"6123",105,3410057306,127,43,0.0416319444444444,1.33,"MILLER LITE BEER",22908,34100,0.0410782395833333,0.00187707351143705,6,4,0,0,0,0,0,1,0,0,0,0,0.0778651447013141,0.922134855298686,-6.19697755558056,0.0416087962962963,2.31481481481471e-05,0.0241067234721953
"6124",105,3410057528,127,3,0.0513194444444444,19.95,"MILLER LITE BEER N.R",22908,34100,0.0410812152777778,0.000130958617077004,6,4,0,0,0,0,0,0,1,0,0,0,0.0778651447013141,0.922134855298686,-8.85956538260601,0.0512191358024691,0.000100308641975307,0.00168186442829269
"6125",105,3410057602,127,25,0.0511805555555556,19.74,"MILLER LITE BEER",22908,34100,0.0410775138888889,0.00109132180897503,6,4,0,0,0,0,0,0,0,1,0,0,0.0778651447013141,0.922134855298686,-6.73930184640592,0.0511033950617284,7.71604938271594e-05,0.0140155369024391
"6126",105,7336011341,127,8,0.0513194444444444,19.95,"OLD STYLE BEER",22908,73360,0.0410812152777778,0.00034922297887201,1,9,0,0,0,0,0,0,0,0,1,0,0.0778651447013141,0.922134855298686,-7.87873612959429,0.0510493827160494,0.000270061728395062,0.00448497180878052
"6127",105,7336011751,127,20,0.0520833333333333,21.14,"OLD STYLE BEER",22908,73360,0.0410729166666667,0.000873057447180024,1,9,0,0,0,0,0,0,0,0,0,1,0.0778651447013141,0.922134855298686,-6.96244539772013,0.0519753086419753,0.000108024691358025,0.0112124295219513
"6128",105,1820000016,128,13,0.05125,19.86,"BUDWEISER BEER",20022,18200,0.04107175,0.000649285785635801,1,9,0,0,0,0,0,0,0,0,0,0,0.116308209700146,0.883691790299854,-7.21599065987268,0.05125,0,0.00558245877320031
"6129",105,1820011168,128,42,0.0416319444444444,1.33,"BUDWEISER BEER",20022,18200,0.0410782395833333,0.00209769253820797,1,9,1,0,0,0,0,0,0,0,0,0,0.116308209700146,0.883691790299854,-6.04327039905085,0.0416319444444444,0,0.0180356360364933
"6130",105,3410000354,128,22,0.05125,19.86,"MILLER LITE BEER",20022,34100,0.04107175,0.00109879132953751,6,4,0,1,0,0,0,0,0,0,0,0,0.116308209700146,0.883691790299854,-6.6898975639759,0.05125,0,0.00944723792387745
"6131",105,3410000554,128,18,0.05125,19.86,"MILLER GENUINE DRAFT",20022,34100,0.04107175,0.000899011087803416,6,4,0,0,1,0,0,0,0,0,0,0,0.116308209700146,0.883691790299854,-6.89056825943805,0.05125,0,0.00772955830135427
"6132",105,3410017306,128,60,0.0381597222222222,7.64,"MILLER GENUINE DRAFT",20022,34100,0.0352443194444444,0.00299670362601139,6,4,0,0,0,1,0,0,0,0,0,0,0.116308209700146,0.883691790299854,-5.68659545511212,0.0381597222222222,0,0.0257651943378476
"6133",105,3410017505,128,20,0.0540277777777778,22.36,"MILLER GEN DRFT LNNR",20022,34100,0.0419471666666667,0.000998901208670463,6,4,0,0,0,0,1,0,0,0,0,0,0.116308209700146,0.883691790299854,-6.78520774378023,0.0540277777777778,0,0.00858839811261586
"6134",105,3410057306,128,57,0.0381597222222222,7.64,"MILLER LITE BEER",20022,34100,0.0352443194444444,0.00284686844471082,6,4,0,0,0,0,0,1,0,0,0,0,0.116308209700146,0.883691790299854,-5.73788874949967,0.0381597222222222,0,0.0244769346209552
"6135",105,3410057528,128,5,0.050625,18.86,"MILLER LITE BEER N.R",20022,34100,0.041077125,0.000249725302167616,6,4,0,0,0,0,0,0,1,0,0,0,0.116308209700146,0.883691790299854,-8.17150210490012,0.0505478395061728,7.71604938271594e-05,0.00214709952815396
"6136",105,3410057602,128,16,0.050625,18.86,"MILLER LITE BEER",20022,34100,0.041077125,0.00079912096693637,6,4,0,0,0,0,0,0,0,1,0,0,0.116308209700146,0.883691790299854,-7.00835129509444,0.050625,0,0.00687071849009269
"6137",105,7336011341,128,31,0.0415972222222222,1.25,"OLD STYLE BEER",20022,73360,0.0410772569444444,0.00154829687343922,1,9,0,0,0,0,0,0,0,0,1,0,0.116308209700146,0.883691790299854,-6.34695281284907,0.0415972222222222,0,0.0133120170745546
"6138",105,7336011751,128,20,0.05125,19.86,"OLD STYLE BEER",20022,73360,0.04107175,0.000998901208670463,1,9,0,0,0,0,0,0,0,0,0,1,0.116308209700146,0.883691790299854,-6.78520774378023,0.05125,0,0.00858839811261586
"6139",105,1820000016,129,18,0.05125,19.86,"BUDWEISER BEER",20191,18200,0.04107175,0.000891486305779803,1,9,0,0,0,0,0,0,0,0,0,0,0.119230853928716,0.880769146071284,-6.89566075802931,0.05125,0,0.00747697660802455
"6140",105,1820011168,129,50,0.0381597222222222,7.64,"BUDWEISER BEER",20191,18200,0.0352443194444444,0.00247635084938834,1,9,1,0,0,0,0,0,0,0,0,0,0.119230853928716,0.880769146071284,-5.87400951049733,0.0381597222222222,0,0.0207693794667349
"6141",105,3410000354,129,24,0.05125,19.86,"MILLER LITE BEER",20191,34100,0.04107175,0.0011886484077064,6,4,0,1,0,0,0,0,0,0,0,0,0.119230853928716,0.880769146071284,-6.60797868557753,0.05125,0,0.00996930214403273
"6142",105,3410000554,129,18,0.05125,19.86,"MILLER GENUINE DRAFT",20191,34100,0.04107175,0.000891486305779803,6,4,0,0,1,0,0,0,0,0,0,0,0.119230853928716,0.880769146071284,-6.89566075802931,0.05125,0,0.00747697660802455
"6143",105,3410017306,129,49,0.0381597222222222,7.64,"MILLER GENUINE DRAFT",20191,34100,0.0352443194444444,0.00242682383240057,6,4,0,0,0,1,0,0,0,0,0,0,0.119230853928716,0.880769146071284,-5.89421221781485,0.0381597222222222,0,0.0203539918774002
"6144",105,3410017505,129,17,0.0540277777777778,22.36,"MILLER GEN DRFT LNNR",20191,34100,0.0419471666666667,0.000841959288792036,6,4,0,0,0,0,1,0,0,0,0,0,0.119230853928716,0.880769146071284,-6.95281917186926,0.0540277777777778,0,0.00706158901868985
"6145",105,3410057306,129,64,0.0381944444444444,7.54,"MILLER LITE BEER",20191,34100,0.0353145833333333,0.00316972908721708,6,4,0,0,0,0,0,1,0,0,0,0,0.119230853928716,0.880769146071284,-5.6271494325658,0.0381635802469136,3.08641975308721e-05,0.0265848057174206
"6146",105,3410057528,129,32,0.0415972222222222,1.25,"MILLER LITE BEER N.R",20191,34100,0.0410772569444444,0.00158486454360854,6,4,0,0,0,0,0,0,1,0,0,0,0.119230853928716,0.880769146071284,-6.32029661312575,0.0415972222222222,0,0.0132924028587103
"6147",105,3410057602,129,19,0.050625,18.86,"MILLER LITE BEER",20191,34100,0.041077125,0.00094101332276757,6,4,0,0,0,0,0,0,0,1,0,0,0.119230853928716,0.880769146071284,-6.84159353675903,0.050625,0,0.00789236419735925
"6148",105,7336011341,129,21,0.0415972222222222,1.25,"OLD STYLE BEER",20191,73360,0.0410772569444444,0.0010400673567431,1,9,0,0,0,0,0,0,0,0,1,0,0.119230853928716,0.880769146071284,-6.74151007820205,0.0415972222222222,0,0.00872313937602864
"6149",105,7336011751,129,21,0.05125,19.86,"OLD STYLE BEER",20191,73360,0.04107175,0.0010400673567431,1,9,0,0,0,0,0,0,0,0,0,1,0.119230853928716,0.880769146071284,-6.74151007820205,0.05125,0,0.00872313937602864
"6150",105,1820000016,130,17,0.05125,19.86,"BUDWEISER BEER",22105,18200,0.04107175,0.000769056774485411,1,9,0,0,0,0,0,0,0,0,0,0,0.110709567336545,0.889290432663455,-7.0530143612918,0.05125,0,0.00694661530152638
"6151",105,1820011168,130,50,0.0382291666666667,7.44,"BUDWEISER BEER",22105,18200,0.0353849166666667,0.00226193168966297,1,9,1,0,0,0,0,0,0,0,0,0,0.110709567336545,0.889290432663455,-5.97420469991987,0.0381674382716049,6.17283950617303e-05,0.0204312214750776
"6152",105,3410000354,130,36,0.05125,19.86,"MILLER LITE BEER",22105,34100,0.04107175,0.00162859081655734,6,4,0,1,0,0,0,0,0,0,0,0,0.110709567336545,0.889290432663455,-6.30270876689191,0.05125,0,0.0147104794620559
"6153",105,3410000554,130,12,0.05125,19.86,"MILLER GENUINE DRAFT",22105,34100,0.04107175,0.000542863605519113,6,4,0,0,1,0,0,0,0,0,0,0,0.110709567336545,0.889290432663455,-7.40132105556002,0.05125,0,0.00490349315401862
"6154",105,3410017306,130,44,0.0416319444444444,1.33,"MILLER GENUINE DRAFT",22105,34100,0.0410782395833333,0.00199049988690342,6,4,0,0,0,1,0,0,0,0,0,0,0.110709567336545,0.889290432663455,-6.10203807142976,0.0416319444444444,0,0.0179794748980683
"6155",105,3410017505,130,16,0.0540277777777778,22.36,"MILLER GEN DRFT LNNR",22105,34100,0.0419471666666667,0.000723818140692151,6,4,0,0,0,0,1,0,0,0,0,0,0.110709567336545,0.889290432663455,-7.11363898310824,0.053858024691358,0.000169753086419755,0.00653799087202483
"6156",105,3410057306,130,56,0.0416319444444444,1.33,"MILLER LITE BEER",22105,34100,0.0410782395833333,0.00253336349242253,6,4,0,0,0,0,0,1,0,0,0,0,0.110709567336545,0.889290432663455,-5.86087601461287,0.0416319444444444,0,0.0228829680520869
"6157",105,3410057528,130,35,0.0415972222222222,1.25,"MILLER LITE BEER N.R",22105,34100,0.0410772569444444,0.00158335218276408,6,4,0,0,0,0,0,0,1,0,0,0,0.110709567336545,0.889290432663455,-6.33087964385861,0.0415972222222222,0,0.0143018550325543
"6158",105,3410057602,130,24,0.050625,18.86,"MILLER LITE BEER",22105,34100,0.041077125,0.00108572721103823,6,4,0,0,0,0,0,0,0,1,0,0,0.110709567336545,0.889290432663455,-6.70817387500007,0.050625,0,0.00980698630803725
"6159",105,7336011341,130,12,0.050625,18.86,"OLD STYLE BEER",22105,73360,0.041077125,0.000542863605519113,1,9,0,0,0,0,0,0,0,0,1,0,0.110709567336545,0.889290432663455,-7.40132105556002,0.050625,0,0.00490349315401862
"6160",105,7336011751,130,24,0.05125,19.86,"OLD STYLE BEER",22105,73360,0.04107175,0.00108572721103823,1,9,0,0,0,0,0,0,0,0,0,1,0.110709567336545,0.889290432663455,-6.70817387500007,0.05125,0,0.00980698630803725
"6161",105,1820000016,131,16,0.05125,19.86,"BUDWEISER BEER",20549,18200,0.04107175,0.000778626697162879,1,9,0,0,0,0,0,0,0,0,0,0,0.113224222153805,0.886775777846195,-7.03781571897588,0.05125,0,0.00687685622697575
"6162",105,1820011168,131,41,0.0415277777777778,1.74,"BUDWEISER BEER",20549,18200,0.0408051944444444,0.00199523091147988,1,9,1,0,0,0,0,0,0,0,0,0,0.113224222153805,0.886775777846195,-6.09683237451135,0.0416203703703704,-9.25925925925886e-05,0.0176219440816254
"6163",105,3410000354,131,19,0.05125,19.86,"MILLER LITE BEER",20549,34100,0.04107175,0.000924619202880919,6,4,0,1,0,0,0,0,0,0,0,0,0.113224222153805,0.886775777846195,-6.86596546204922,0.05125,0,0.0081662667695337
"6164",105,3410000554,131,7,0.05125,19.86,"MILLER GENUINE DRAFT",20549,34100,0.04107175,0.00034064918000876,6,4,0,0,1,0,0,0,0,0,0,0,0.113224222153805,0.886775777846195,-7.86449429216035,0.05125,0,0.00300862459930189
"6165",105,3410017306,131,34,0.0416319444444444,2,"MILLER GENUINE DRAFT",20549,34100,0.0407993055555556,0.00165458173147112,6,4,0,0,0,1,0,0,0,0,0,0,0.113224222153805,0.886775777846195,-6.2840439165995,0.0416319444444444,0,0.0146133194823235
"6166",105,3410017505,131,86,0.0443055555555556,5.32,"MILLER GEN DRFT LNNR",20549,34100,0.0419485,0.00418511849725047,6,4,0,0,0,0,1,0,0,0,0,0,0.113224222153805,0.886775777846195,-5.35605714496215,0.0443055555555556,0,0.0369631022199946
"6167",105,3410057306,131,58,0.0416319444444444,2.63,"MILLER LITE BEER",20549,34100,0.0405370243055556,0.00282252177721544,6,4,0,0,0,0,0,1,0,0,0,0,0.113224222153805,0.886775777846195,-5.74996143066924,0.0416242283950617,7.71604938271803e-06,0.0249286038227871
"6168",105,3410057528,131,7,0.050625,18.86,"MILLER LITE BEER N.R",20549,34100,0.041077125,0.00034064918000876,6,4,0,0,0,0,0,0,1,0,0,0,0.113224222153805,0.886775777846195,-7.86449429216035,0.0496219135802469,0.00100308641975309,0.00300862459930189
"6169",105,3410057602,131,33,0.0415972222222222,1.25,"MILLER LITE BEER",20549,34100,0.0410772569444444,0.00160591756289844,6,4,0,0,0,0,0,0,0,1,0,0,0.113224222153805,0.886775777846195,-6.31389687974918,0.0415972222222222,0,0.0141835159681375
"6170",105,7336011341,131,17,0.050625,18.86,"OLD STYLE BEER",20549,73360,0.041077125,0.000827290865735559,1,9,0,0,0,0,0,0,0,0,1,0,0.113224222153805,0.886775777846195,-6.97719109715944,0.050625,0,0.00730665974116173
"6171",105,7336011751,131,19,0.05125,19.86,"OLD STYLE BEER",20549,73360,0.04107175,0.000924619202880919,1,9,0,0,0,0,0,0,0,0,0,1,0.113224222153805,0.886775777846195,-6.86596546204922,0.05125,0,0.0081662667695337
"6172",105,1820000016,132,17,0.05125,19.86,"BUDWEISER BEER",20482,18200,0.04107175,0.000829997070598574,1,9,0,0,0,0,0,0,0,0,0,0,0.122438590667897,0.877561409332103,-6.96348004263326,0.05125,0,0.00677888454996891
"6173",105,1820011168,132,40,0.0381597222222222,0.36,"BUDWEISER BEER",20482,18200,0.0380223472222222,0.00195293428376135,1,9,1,0,0,0,0,0,0,0,0,0,0.122438590667897,0.877561409332103,-6.10781393257554,0.0381597222222222,0,0.0159503165881621
"6174",105,3410000354,132,16,0.05125,19.86,"MILLER LITE BEER",20482,34100,0.04107175,0.000781173713504541,6,4,0,1,0,0,0,0,0,0,0,0,0.122438590667897,0.877561409332103,-7.0241046644497,0.05125,0,0.00638012663526486
"6175",105,3410000554,132,5,0.05125,19.86,"MILLER GENUINE DRAFT",20482,34100,0.04107175,0.000244116785470169,6,4,0,0,1,0,0,0,0,0,0,0,0.122438590667897,0.877561409332103,-8.18725547425538,0.05125,0,0.00199378957352027
"6176",105,3410017306,132,45,0.0381597222222222,0.54,"MILLER GENUINE DRAFT",20482,34100,0.0379536597222222,0.00219705106923152,6,4,0,0,0,1,0,0,0,0,0,0,0.122438590667897,0.877561409332103,-5.99003089691916,0.0381597222222222,0,0.0179441061616824
"6177",105,3410017505,132,27,0.0443055555555556,5.32,"MILLER GEN DRFT LNNR",20482,34100,0.0419485,0.00131823064153891,6,4,0,0,0,0,1,0,0,0,0,0,0.122438590667897,0.877561409332103,-6.50085652068515,0.0443055555555556,0,0.0107664636970094
"6178",105,3410057306,132,55,0.0381597222222222,0.54,"MILLER LITE BEER",20482,34100,0.0379536597222222,0.00268528464017186,6,4,0,0,0,0,0,1,0,0,0,0,0.122438590667897,0.877561409332103,-5.78936020145701,0.0381597222222222,0,0.0219316853087229
"6179",105,3410057528,132,3,0.050625,18.86,"MILLER LITE BEER N.R",20482,34100,0.041077125,0.000146470071282101,6,4,0,0,0,0,0,0,1,0,0,0,0.122438590667897,0.877561409332103,-8.69808109802137,0.0496296296296296,0.000995370370370369,0.00119627374411216
"6180",105,3410057602,132,30,0.0415972222222222,1.25,"MILLER LITE BEER",20482,34100,0.0410772569444444,0.00146470071282101,6,4,0,0,0,0,0,0,0,1,0,0,0.122438590667897,0.877561409332103,-6.39549600502732,0.0415972222222222,0,0.0119627374411216
"6181",105,7336011341,132,10,0.050625,18.86,"OLD STYLE BEER",20482,73360,0.041077125,0.000488233570940338,1,9,0,0,0,0,0,0,0,0,1,0,0.122438590667897,0.877561409332103,-7.49410829369543,0.050625,0,0.00398757914704054
"6182",105,7336011751,132,15,0.05125,19.86,"OLD STYLE BEER",20482,73360,0.04107175,0.000732350356410507,1,9,0,0,0,0,0,0,0,0,0,1,0.122438590667897,0.877561409332103,-7.08864318558727,0.05125,0,0.0059813687205608
"6183",105,1820000016,133,11,0.05125,19.86,"BUDWEISER BEER",21151,18200,0.04107175,0.00052006997305092,1,9,0,0,0,0,0,0,0,0,0,0,0.113110420383666,0.886889579616334,-7.44151239999295,0.05125,0,0.00459789620873889
"6184",105,1820011168,133,49,0.0381597222222222,0.36,"BUDWEISER BEER",21151,18200,0.0380223472222222,0.00231667533449955,1,9,1,0,0,0,0,0,0,0,0,0,0.113110420383666,0.886889579616334,-5.94758737468069,0.0381597222222222,0,0.0204815376571096
"6185",105,3410000354,133,17,0.05125,19.86,"MILLER LITE BEER",21151,34100,0.04107175,0.000803744503805967,6,4,0,1,0,0,0,0,0,0,0,0,0.113110420383666,0.886889579616334,-7.0061943287351,0.05125,0,0.00710583959532373
